source_page,source_url,page_key,table_index,section,row_index,Sondeur | Sondeur | Sondeur | Sondeur,Date | Date | Date | Date,EXG | EXG | EXG | Unnamed: 2_level_3,NFP[a] | DVG | DVG | Unnamed: 3_level_3,NFP[a] | ECO | ECO | Unnamed: 4_level_3,NFP[a] | DVC | DVC | Unnamed: 5_level_3,NFP[a] | DVD | DVD | Unnamed: 6_level_3,DVG | LR[b] | LR[b] | Unnamed: 7_level_3,ECO | UPF (DLF-LP) | UPF (DLF-LP) | Unnamed: 8_level_3,DVC | REC | REC | Unnamed: 9_level_3,ENS | Autres | Autres | Unnamed: 10_level_3,ENS | Unnamed: 11_level_1 | Unnamed: 11_level_2 | Unnamed: 11_level_3,ENS | Unnamed: 12_level_1 | Unnamed: 12_level_2 | Unnamed: 12_level_3,ENS | Unnamed: 13_level_1 | Unnamed: 13_level_2 | Unnamed: 13_level_3,ENS | Unnamed: 14_level_1 | Unnamed: 14_level_2 | Unnamed: 14_level_3,DVD | Unnamed: 15_level_1 | Unnamed: 15_level_2 | Unnamed: 15_level_3,LR[b] | Unnamed: 16_level_1 | Unnamed: 16_level_2 | Unnamed: 16_level_3,RN et alliés | Unnamed: 17_level_1 | Unnamed: 17_level_2 | Unnamed: 17_level_3,RN et alliés | Unnamed: 18_level_1 | Unnamed: 18_level_2 | Unnamed: 18_level_3,UPF (DLF-LP) | Unnamed: 19_level_1 | Unnamed: 19_level_2 | Unnamed: 19_level_3,REC | Unnamed: 20_level_1 | Unnamed: 20_level_2 | Unnamed: 20_level_3,Autres | Unnamed: 21_level_1 | Unnamed: 21_level_2 | Unnamed: 21_level_3,row_links_json,Sondeur | Sondeur | Sondeur,Date | Date | Date,Échantillon | Échantillon | Échantillon,LO | Charlon | Unnamed: 3_level_2,REV (NFP) | Mortreux | Unnamed: 4_level_2,REN (Ensemble) | Darmanin | Unnamed: 5_level_2,RES | Brazon | Unnamed: 6_level_2,LR | Garcia | Unnamed: 7_level_2,RN | Verbrugghe | Unnamed: 8_level_2,REC | Viguie-Desplaces | Unnamed: 9_level_2,REV (NFP) | Mortreux | Unnamed: 3_level_2,REN (Ensemble) | Darmanin | Unnamed: 4_level_2,RN | Verbrugghe | Unnamed: 5_level_2,LO | Gasc | Unnamed: 3_level_2,LFI (NFP) | Czapla | Unnamed: 4_level_2,DVG | Cahuzac | Unnamed: 5_level_2,LR | Lepers | Unnamed: 6_level_2,RN | Cousin | Unnamed: 7_level_2,LFI (NFP) | Czapla | Unnamed: 3_level_2,DVG | Cahuzac | Unnamed: 4_level_2,RN | Cousin | Unnamed: 5_level_2,LO | Langouet | Unnamed: 3_level_2,LFI (NFP) | Salerno | Unnamed: 4_level_2,HOR (Ensemble) | Monetti | Unnamed: 5_level_2,EAC | Ben Moulay | Unnamed: 6_level_2,LR | Vanier-Guérin | Unnamed: 7_level_2,RAD (RN) | Ciotti | Unnamed: 8_level_2,DIV | Bovis | Unnamed: 9_level_2,DIV | Wahid Spach | Unnamed: 10_level_2,LFI (NFP) | Salerno | Unnamed: 3_level_2,HOR (Ensemble) | Monetti | Unnamed: 4_level_2,RAD (RN) | Ciotti | Unnamed: 5_level_2,LO | Jochaud | Unnamed: 3_level_2,NPA-R | Caudron | Unnamed: 4_level_2,PRCF | Duterte | Unnamed: 5_level_2,LFI (NFP) | Ali Ben Ali | Unnamed: 6_level_2,LFI diss. | Corbière | Unnamed: 7_level_2,AC | Verhaeghe | Unnamed: 8_level_2,HOR (Ensemble) | Breteau | Unnamed: 9_level_2,DVD | Toche | Unnamed: 10_level_2,RN | Trova | Unnamed: 11_level_2,DIV | Atlani | Unnamed: 12_level_2,LFI (NFP) | Ali Ben Ali | Unnamed: 3_level_2,LFI diss. | Corbière | Unnamed: 4_level_2,REN (Ensemble) | Borne | Unnamed: 3_level_2,RN | Calbrix | Unnamed: 4_level_2,Sondeur | Sondeur,Date | Date,Panel | Panel,NFP | Ne sait pas,RN | Unnamed: 4_level_1,Ne sait pas | Unnamed: 5_level_1,ENS | Ne sait pas,NFP[a] (LFI-PCF-EELV-PS) | Unnamed: 3_level_1,DVG | Unnamed: 4_level_1,ENS (RE-MoDem-HOR-PRV-UDI) | Unnamed: 5_level_1,DVD | Unnamed: 6_level_1,LR[b] | Unnamed: 7_level_1,RN et alliés | Unnamed: 8_level_1,UPF (DLF-LP) | Unnamed: 9_level_1,Autres | Unnamed: 10_level_1,Alliance,Parti ou groupe,Parti ou groupe.1,Sièges projetés,v · m Sondages préélectoraux en France,v · m Sondages préélectoraux en France.1,0,1
Liste de sondages sur les élections législatives françaises de 2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,legislatives_2024,0,Sondages nationaux,47,Ifop,20-21 mars 2023,1 %,11 %,3 %,9 %,7 %,3 %,—,—,21 %,21 %,21 %,21 %,21 %,1 %,10 %,10 %,26 %,1 %,5 %,2 %,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liste de sondages sur les élections législatives françaises de 2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,legislatives_2024,0,Sondages nationaux,48,Harris Interactive,3-7 mars 2023,1 %,24 %,24 %,24 %,24 %,6 %,—,1 %,24 %,24 %,24 %,24 %,[f],3 %,10 %,10 %,22 %,1 %,4 %,4 %,"[{""label"": ""Harris Interactive"", ""url"": ""http://www.commission-des-sondages.fr/notices/files/notices/2023/mars/9683-leg-23-hi-challenges.pdf""}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liste de sondages sur les élections législatives françaises de 2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,legislatives_2024,0,Sondages nationaux,49,Cluster17,4-6 novembre 2022,"1,5 %","24,5 %","24,5 %","24,5 %","24,5 %",3 %,—,"0,5 %",25 %,25 %,25 %,25 %,[f],2 %,"10,5 %","10,5 %",20 %,2 %,5 %,6 %,"[{""label"": ""Cluster17"", ""url"": ""https://cluster17.com/wp-content/uploads/2022/11/sondage-legislatives-Notice-technique.pdf""}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liste de sondages sur les élections législatives françaises de 2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,legislatives_2024,0,Sondages nationaux,50,Ifop,2-4 novembre 2022,"1,5 %",25 %,25 %,25 %,25 %,4 %,—,—,27 %,27 %,27 %,27 %,27 %,2 %,11 %,11 %,21 %,"0,5 %","5,5 %","2,5 %","[{""label"": ""Ifop"", ""url"": ""https://www.ifop.com/wp-content/uploads/2022/11/119572-Rapport-JDDxSR.pdf""}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liste de sondages sur les élections législatives françaises de 2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,legislatives_2024,0,Sondages nationaux,51,Ifop,2-4 novembre 2022,"1,5 %",11 %,3 %,7 %,8 %,2 %,—,—,26 %,26 %,26 %,26 %,26 %,3 %,11 %,11 %,21 %,0 %,5 %,"1,5 %",[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liste de sondages sur les élections législatives françaises de 2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,legislatives_2024,0,Sondages nationaux,52,Résultats,12 juin 2022,"1,2 %","25,7 %","25,7 %","25,7 %","25,7 %","3,7 %","2,7 %","1,3 %","25,8 %","25,8 %","25,8 %","25,8 %","25,8 %","2,3 %","11,3 %","11,3 %","18,7 %","1,1 %","4,2 %","3,3 %","[{""label"": ""Résultats"", ""url"": ""https://www.resultats-elections.interieur.gouv.fr/legislatives-2022/FE.html""}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liste de sondages sur les élections législatives françaises de 2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,legislatives_2024,1,Sondages locaux,0,,,,,,,,,,,,,,,,,,,,,,,"[{""label"": ""Darmanin"", ""url"": ""https://fr.wikipedia.org/wiki/G%C3%A9rald_Darmanin""}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liste de sondages sur les élections législatives françaises de 2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,legislatives_2024,1,Sondages locaux,1,,,,,,,,,,,,,,,,,,,,,,,[],Résultats,30 juin 2024,49 691,"1,10 %","24,83 %","36,03 %","0,25 %","2,98 %","34,31 %","0,51 %",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liste de sondages sur les élections législatives françaises de 2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,legislatives_2024,1,Sondages locaux,2,,,,,,,,,,,,,,,,,,,,,,,"[{""label"": ""Résultats"", ""url"": ""https://www.resultats-elections.interieur.gouv.fr/legislatives2024/""}]",Ifop,18-20 juin,602,"1,5 %",24 %,42 %,1 %,"2,5 %",28 %,1 %,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liste de sondages sur les élections législatives françaises de 2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,legislatives_2024,2,Sondages locaux,0,,,,,,,,,,,,,,,,,,,,,,,"[{""label"": ""Darmanin"", ""url"": ""https://fr.wikipedia.org/wiki/G%C3%A9rald_Darmanin""}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liste de sondages sur les élections législatives françaises de 2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,legislatives_2024,2,Sondages locaux,1,,,,,,,,,,,,,,,,,,,,,,,[],Ifop,18-20 juin,602.0,,,,,,,,27 %,44 %,29 %,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liste de sondages sur les élections législatives françaises de 2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,legislatives_2024,2,Sondages locaux,2,,,,,,,,,,,,,,,,,,,,,,,"[{""label"": ""Ifop"", ""url"": ""https://www.ifop.com/wp-content/uploads/2024/06/120925-Resultats.pdf""}]",Ifop,18-20 juin,602.0,,,,,,,,-,65 %,35 %,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liste de sondages sur les élections législatives françaises de 2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,legislatives_2024,3,Sondages locaux,0,,,,,,,,,,,,,,,,,,,,,,,"[{""label"": ""Cahuzac"", ""url"": ""https://fr.wikipedia.org/wiki/J%C3%A9r%C3%B4me_Cahuzac""}, {""label"": ""Lepers"", ""url"": ""https://fr.wikipedia.org/wiki/Guillaume_Lepers""}, {""label"": ""Cousin"", ""url"": ""https://fr.wikipedia.org/wiki/Annick_Cousin""}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liste de sondages sur les élections législatives françaises de 2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,legislatives_2024,3,Sondages locaux,1,,,,,,,,,,,,,,,,,,,,,,,[],Résultats,30 juin 2024,53 004,,,,,,,,,,,"1,01 %","18,36 %","14,56 %","24,99 %","41,08 %",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liste de sondages sur les élections législatives françaises de 2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,legislatives_2024,3,Sondages locaux,2,,,,,,,,,,,,,,,,,,,,,,,"[{""label"": ""Résultats"", ""url"": ""https://www.resultats-elections.interieur.gouv.fr/legislatives2024/""}]",Ifop,24-26 juin,650,,,,,,,,,,,1 %,19 %,23 %,19 %,38 %,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liste de sondages sur les élections législatives françaises de 2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,legislatives_2024,4,Sondages locaux,0,,,,,,,,,,,,,,,,,,,,,,,"[{""label"": ""Cahuzac"", ""url"": ""https://fr.wikipedia.org/wiki/J%C3%A9r%C3%B4me_Cahuzac""}, {""label"": ""Cousin"", ""url"": ""https://fr.wikipedia.org/wiki/Annick_Cousin""}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liste de sondages sur les élections législatives françaises de 2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,legislatives_2024,4,Sondages locaux,1,,,,,,,,,,,,,,,,,,,,,,,[],Ifop,24-26 juin,650.0,,,,,,,,,,,,,,,,22 %,31 %,47 %,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liste de sondages sur les élections législatives françaises de 2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,legislatives_2024,4,Sondages locaux,2,,,,,,,,,,,,,,,,,,,,,,,"[{""label"": ""Ifop"", ""url"": ""https://www.ifop.com/wp-content/uploads/2024/06/120960-Resultats.pdf""}]",Ifop,24-26 juin,650.0,,,,,,,,,,,,,,,,-,49 %,51 %,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liste de sondages sur les élections législatives françaises de 2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,legislatives_2024,5,Sondages locaux,0,,,,,,,,,,,,,,,,,,,,,,,"[{""label"": ""Ciotti"", ""url"": ""https://fr.wikipedia.org/wiki/%C3%89ric_Ciotti""}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liste de sondages sur les élections législatives françaises de 2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,legislatives_2024,5,Sondages locaux,1,,,,,,,,,,,,,,,,,,,,,,,[],Résultats,30 juin 2024,51 738,,,,,,,,,,,,,,,,,,,"0,62 %","26,62 %","22,79 %","2,81 %","5,78 %","41,04 %","0,07 %","0,27 %",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liste de sondages sur les élections législatives françaises de 2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,legislatives_2024,5,Sondages locaux,2,,,,,,,,,,,,,,,,,,,,,,,"[{""label"": ""Résultats"", ""url"": ""https://www.resultats-elections.interieur.gouv.fr/legislatives2024/""}]",Ifop,25-27 juin,702,,,,,,,,,,,,,,,,,,,"0,5 %",26 %,22 %,3 %,"5,5 %",42 %,"0,5 %","0,5 %",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liste de sondages sur les élections législatives françaises de 2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,legislatives_2024,6,Sondages locaux,0,,,,,,,,,,,,,,,,,,,,,,,"[{""label"": ""Ciotti"", ""url"": ""https://fr.wikipedia.org/wiki/%C3%89ric_Ciotti""}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liste de sondages sur les élections législatives françaises de 2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,legislatives_2024,6,Sondages locaux,1,,,,,,,,,,,,,,,,,,,,,,,[],Ifop,25-27 juin,702.0,,,,,,,,,,,,,,,,,,,,,,,,,,,27 %,27 %,46 %,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liste de sondages sur les élections législatives françaises de 2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,legislatives_2024,6,Sondages locaux,2,,,,,,,,,,,,,,,,,,,,,,,"[{""label"": ""Ifop"", ""url"": ""https://www.ifop.com/wp-content/uploads/2024/06/120963-Ifop-Fiducial-pour-Sud-Radio-Le-climat-legislatif-dans-la-1e-circonscription-des-Alpes-Maritimes.pdf""}]",Ifop,25-27 juin,702.0,,,,,,,,,,,,,,,,,,,,,,,,,,,40 %,-,60 %,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liste de sondages sur les élections législatives françaises de 2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,legislatives_2024,7,Sondages locaux,0,,,,,,,,,,,,,,,,,,,,,,,"[{""label"": ""Corbière"", ""url"": ""https://fr.wikipedia.org/wiki/Alexis_Corbi%C3%A8re""}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liste de sondages sur les élections législatives françaises de 2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,legislatives_2024,7,Sondages locaux,1,,,,,,,,,,,,,,,,,,,,,,,[],Résultats,30 juin 2024,55 346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,63 %","0,30 %","0,33 %","36,38 %","40,19 %","0,95 %","10,06 %","1,31 %","9,69 %","0,14 %",,,,,,,,,,,,,,,,,,,,,,,,,,,
Liste de sondages sur les élections législatives françaises de 2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,legislatives_2024,7,Sondages locaux,2,,,,,,,,,,,,,,,,,,,,,,,"[{""label"": ""Résultats"", ""url"": ""https://www.resultats-elections.interieur.gouv.fr/legislatives2024/""}]",Ifop,25-26 juin,700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1%,0 %,1%,35 %,40 %,"1,5 %",10 %,"1,5 %",10 %,0 %,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liste de sondages sur les élections législatives françaises de 2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,legislatives_2024,8,Sondages locaux,0,,,,,,,,,,,,,,,,,,,,,,,"[{""label"": ""Corbière"", ""url"": ""https://fr.wikipedia.org/wiki/Alexis_Corbi%C3%A8re""}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liste de sondages sur les élections législatives françaises de 2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,legislatives_2024,8,Sondages locaux,1,,,,,,,,,,,,,,,,,,,,,,,[],Ifop,25-26 juin,700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46%,54 %,,,,,,,,,,,,,,,,,,,,,,,,,
Liste de sondages sur les élections législatives françaises de 2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,legislatives_2024,9,6 e circonscription du Calvados,0,,,,,,,,,,,,,,,,,,,,,,,"[{""label"": ""Borne"", ""url"": ""https://fr.wikipedia.org/wiki/%C3%89lisabeth_Borne""}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liste de sondages sur les élections législatives françaises de 2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,legislatives_2024,9,6 e circonscription du Calvados,1,,,,,,,,,,,,,,,,,,,,,,,[],Ifop,2-3 juillet,711.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54 %,46 %,,,,,,,,,,,,,,,,,,,,,,,
Liste de sondages sur les élections législatives françaises de 2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,legislatives_2024,10,Projections sur second tour avant le 1 er tour,0,,,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liste de sondages sur les élections législatives françaises de 2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,legislatives_2024,10,Projections sur second tour avant le 1 er tour,1,,,,,,,,,,,,,,,,,,,,,,,"[{""label"": ""OpinionWay"", ""url"": ""https://www.commission-des-sondages.fr/notices/medias/fichiers/add/1830""}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OpinionWay,17-18 juin 2024,1 044,33 %,41 %,26 %,,,,,,,,,,,,,,,,,
Liste de sondages sur les élections législatives françaises de 2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,legislatives_2024,11,Projections sur second tour avant le 1 er tour,0,,,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liste de sondages sur les élections législatives françaises de 2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,legislatives_2024,11,Projections sur second tour avant le 1 er tour,1,,,,,,,,,,,,,,,,,,,,,,,"[{""label"": ""OpinionWay"", ""url"": ""https://www.commission-des-sondages.fr/notices/medias/fichiers/add/1830""}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OpinionWay,17-18 juin 2024,1 044,,37 %,22 %,40 %,,,,,,,,,,,,,,,,
Liste de sondages sur les élections législatives françaises de 2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,legislatives_2024,12,Projections en sièges,0,,,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liste de sondages sur les élections législatives françaises de 2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,legislatives_2024,12,Projections en sièges,1,,,,,,,,,,,,,,,,,,,,,,,"[{""label"": ""Résultats"", ""url"": ""https://www.resultats-elections.interieur.gouv.fr/legislatives2024/""}, {""label"": ""groupes"", ""url"": ""https://fr.wikipedia.org/wiki/Groupe_parlementaire""}, {""label"": ""Assemblée nationale"", ""url"": ""https://fr.wikipedia.org/wiki/Assembl%C3%A9e_nationale_(France)""}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Résultats (Composition des groupes à l'ouverture de l'Assemblée nationale),7 juillet 2024,32 908 657,,,,,"178 30,84 % (193)","12 2,08 % (-)",150 26 % (166),"27 4,68 % (-)","39 6,76 % (47)","142 24,61 % (142)",— (-),"29 5,03 % (29)",,,,,,,,
Liste de sondages sur les élections législatives françaises de 2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,legislatives_2024,12,Projections en sièges,2,,,,,,,,,,,,,,,,,,,,,,,"[{""label"": ""Cluster 17"", ""url"": ""https://cluster17.com/sondage-elections-legislatives-notre-ultime-projection-en-sieges/""}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cluster 17,5 juillet 2024,1 401,,,,,165 - 195 29-34 %,—,130 - 160 23-28 %,—,30 - 50 5-9 %,170 - 210 29-36 %,—,15 - 30 3-5 %,,,,,,,,
Liste de sondages sur les élections législatives françaises de 2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,legislatives_2024,12,Projections en sièges,3,,,,,,,,,,,,,,,,,,,,,,,"[{""label"": ""Ifop"", ""url"": ""https://www.tf1info.fr/elections/exclusif-a-quoi-ressemblera-la-future-assemblee-decouvrez-les-resultats-de-notre-sondage-quotidien-du-5-juillet-2307299.html""}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ifop,3-5 juillet 2024,2 859,,,,,155-185 27-32%,10-18 2-3%,120-150 21-26%,50-65 9-11%,50-65 9-11%,170-210 29-36%,—,5-15 1-3%,,,,,,,,
Liste de sondages sur les élections législatives françaises de 2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,legislatives_2024,12,Projections en sièges,4,,,,,,,,,,,,,,,,,,,,,,,"[{""label"": ""Harris Interactive"", ""url"": ""https://harris-interactive.fr/wp-content/uploads/sites/6/2024/07/UJYHGTRFEZSEFGHJ.pdf""}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Harris Interactive,4-5 juillet 2024,2 951,,,,,168-198 29-34 %,—,115-145 20-25 %,32-63 6-11 %,32-63 6-11 %,185-215 32-37 %,—,15-30 3-5 %,,,,,,,,
