poll_id,round,scenario_name,polling_company,candidate_name,raw_text_context,estimate_percent_original,estimate_percent_corrected,scenario_total_before,scenario_total_after,percentage_correction_applied,percentage_correction_reason,parse_status,parse_error
RAW-FR-IFOP-02-024,first_round,Hypothèse Jordan Bardella / Raphaël Glucksmann / Marine Tondelier,Ifop,Villepin,25,25.0,2.5,190.0,100.0,True,scenario_total_aberrant,parsed,
RAW-FR-IFOP-02-024,first_round,Hypothèse Jordan Bardella / Raphaël Glucksmann / Marine Tondelier,Ifop,Éric Zemmour,35,35.0,3.5,190.0,100.0,True,scenario_total_aberrant,parsed,
RAW-FR-IFOP-02-024,first_round,Hypothèse Jordan Bardella / Raphaël Glucksmann / Marine Tondelier,Ifop,Autre,—,,,190.0,100.0,False,scenario_total_aberrant,not_tested,
RAW-FR-IFOP-02-025,first_round,Hypothèse Jordan Bardella / Raphaël Glucksmann / Marine Tondelier,Ifop,Arlette Arthaud,05,5.0,0.5,127.0,100.0,True,scenario_total_aberrant,parsed,
RAW-FR-IFOP-02-025,first_round,Hypothèse Jordan Bardella / Raphaël Glucksmann / Marine Tondelier,Ifop,Édouard Philippe,—,,,127.0,100.0,False,scenario_total_aberrant,not_tested,
RAW-FR-IFOP-02-025,first_round,Hypothèse Jordan Bardella / Raphaël Glucksmann / Marine Tondelier,Ifop,Nicolas Dupont-Aignan,25,25.0,2.5,127.0,100.0,True,scenario_total_aberrant,parsed,
RAW-FR-IFOP-02-025,first_round,Hypothèse Jordan Bardella / Raphaël Glucksmann / Marine Tondelier,Ifop,Autre,—,,,127.0,100.0,False,scenario_total_aberrant,not_tested,
RAW-FR-IFOP-02-026,first_round,Hypothèse Marine Le Pen / Raphaël Glucksmann / Marine Tondelier,Ifop,Arlette Arthaud,05,5.0,0.5,118.0,100.0,True,scenario_total_aberrant,parsed,
RAW-FR-IFOP-02-026,first_round,Hypothèse Marine Le Pen / Raphaël Glucksmann / Marine Tondelier,Ifop,Gabriel Attal,—,,,118.0,100.0,False,scenario_total_aberrant,not_tested,
RAW-FR-IFOP-02-026,first_round,Hypothèse Marine Le Pen / Raphaël Glucksmann / Marine Tondelier,Ifop,Nicolas Dupont-Aignan,15,15.0,1.5,118.0,100.0,True,scenario_total_aberrant,parsed,
RAW-FR-IFOP-02-026,first_round,Hypothèse Marine Le Pen / Raphaël Glucksmann / Marine Tondelier,Ifop,Autre,—,,,118.0,100.0,False,scenario_total_aberrant,not_tested,
RAW-FR-IFOP-02-027,first_round,Hypothèse Marine Le Pen / Raphaël Glucksmann / Marine Tondelier,Ifop,Arlette Arthaud,05,5.0,0.5,343.0,100.0,True,scenario_total_aberrant,parsed,
RAW-FR-IFOP-02-027,first_round,Hypothèse Marine Le Pen / Raphaël Glucksmann / Marine Tondelier,Ifop,Marine Tondelier,35,35.0,3.5,343.0,100.0,True,scenario_total_aberrant,parsed,
RAW-FR-IFOP-02-027,first_round,Hypothèse Marine Le Pen / Raphaël Glucksmann / Marine Tondelier,Ifop,Raphaël Glucksmann,115,115.0,11.5,343.0,100.0,True,scenario_total_aberrant,parsed,
RAW-FR-IFOP-02-027,first_round,Hypothèse Marine Le Pen / Raphaël Glucksmann / Marine Tondelier,Ifop,Édouard Philippe,—,,,343.0,100.0,False,scenario_total_aberrant,not_tested,
RAW-FR-IFOP-02-027,first_round,Hypothèse Marine Le Pen / Raphaël Glucksmann / Marine Tondelier,Ifop,Bruno Retailleau,115,115.0,11.5,343.0,100.0,True,scenario_total_aberrant,parsed,
RAW-FR-IFOP-02-027,first_round,Hypothèse Marine Le Pen / Raphaël Glucksmann / Marine Tondelier,Ifop,Autre,—,,,343.0,100.0,False,scenario_total_aberrant,not_tested,
RAW-FR-IFOP-02-028,first_round,Hypothèse Jordan Bardella / Marine Tondelier / Autre,Ifop,Arlette Arthaud,05,5.0,0.5,118.0,100.0,True,scenario_total_aberrant,parsed,
RAW-FR-IFOP-02-028,first_round,Hypothèse Jordan Bardella / Marine Tondelier / Autre,Ifop,Gabriel Attal,—,,,118.0,100.0,False,scenario_total_aberrant,not_tested,
RAW-FR-IFOP-02-028,first_round,Hypothèse Jordan Bardella / Marine Tondelier / Autre,Ifop,Villepin,—,,,118.0,100.0,False,scenario_total_aberrant,not_tested,
RAW-FR-IFOP-02-028,first_round,Hypothèse Jordan Bardella / Marine Tondelier / Autre,Ifop,Nicolas Dupont-Aignan,15,15.0,1.5,118.0,100.0,True,scenario_total_aberrant,parsed,
RAW-FR-IFOP-02-028,first_round,Hypothèse Jordan Bardella / Marine Tondelier / Autre,Ifop,Autre,—,,,118.0,100.0,False,scenario_total_aberrant,not_tested,
RAW-FR-IFOP-02-029,first_round,Hypothèse Jordan Bardella / Marine Tondelier / Autre,Ifop,Jean-Luc Mélenchon,135,135.0,13.5,451.0,100.0,True,scenario_total_aberrant,parsed,
RAW-FR-IFOP-02-029,first_round,Hypothèse Jordan Bardella / Marine Tondelier / Autre,Ifop,Fabien Roussel,35,35.0,3.5,451.0,100.0,True,scenario_total_aberrant,parsed,
RAW-FR-IFOP-02-029,first_round,Hypothèse Jordan Bardella / Marine Tondelier / Autre,Ifop,Gabriel Attal,185,185.0,18.5,451.0,100.0,True,scenario_total_aberrant,parsed,
RAW-FR-IFOP-02-029,first_round,Hypothèse Jordan Bardella / Marine Tondelier / Autre,Ifop,Édouard Philippe,—,,,451.0,100.0,False,scenario_total_aberrant,not_tested,
RAW-FR-IFOP-02-029,first_round,Hypothèse Jordan Bardella / Marine Tondelier / Autre,Ifop,Villepin,—,,,451.0,100.0,False,scenario_total_aberrant,not_tested,
RAW-FR-IFOP-02-029,first_round,Hypothèse Jordan Bardella / Marine Tondelier / Autre,Ifop,Éric Zemmour,35,35.0,3.5,451.0,100.0,True,scenario_total_aberrant,parsed,
RAW-FR-IFOP-02-029,first_round,Hypothèse Jordan Bardella / Marine Tondelier / Autre,Ifop,Autre,—,,,451.0,100.0,False,scenario_total_aberrant,not_tested,
RAW-FR-IFOP-02-030,first_round,Hypothèse Jordan Bardella / Raphaël Glucksmann / François Ruffin,Ifop,Arlette Arthaud,05,5.0,0.5,217.0,100.0,True,scenario_total_aberrant,parsed,
RAW-FR-IFOP-02-030,first_round,Hypothèse Jordan Bardella / Raphaël Glucksmann / François Ruffin,Ifop,Jean-Luc Mélenchon,125,125.0,12.5,217.0,100.0,True,scenario_total_aberrant,parsed,
RAW-FR-IFOP-02-030,first_round,Hypothèse Jordan Bardella / Raphaël Glucksmann / François Ruffin,Ifop,Gabriel Attal,—,,,217.0,100.0,False,scenario_total_aberrant,not_tested,
RAW-FR-IFOP-02-030,first_round,Hypothèse Jordan Bardella / Raphaël Glucksmann / François Ruffin,Ifop,Villepin,—,,,217.0,100.0,False,scenario_total_aberrant,not_tested,
RAW-FR-IFOP-02-031,first_round,Hypothèse Jordan Bardella / Marine Tondelier / Olivier Faure,Ifop,Arlette Arthaud,05,5.0,0.5,280.0,100.0,True,scenario_total_aberrant,parsed,
RAW-FR-IFOP-02-031,first_round,Hypothèse Jordan Bardella / Marine Tondelier / Olivier Faure,Ifop,Jean-Luc Mélenchon,135,135.0,13.5,280.0,100.0,True,scenario_total_aberrant,parsed,
RAW-FR-IFOP-02-031,first_round,Hypothèse Jordan Bardella / Marine Tondelier / Olivier Faure,Ifop,Gabriel Attal,—,,,280.0,100.0,False,scenario_total_aberrant,not_tested,
RAW-FR-IFOP-02-031,first_round,Hypothèse Jordan Bardella / Marine Tondelier / Olivier Faure,Ifop,Villepin,—,,,280.0,100.0,False,scenario_total_aberrant,not_tested,
RAW-FR-IFOP-02-031,first_round,Hypothèse Jordan Bardella / Marine Tondelier / Olivier Faure,Ifop,Nicolas Dupont-Aignan,25,25.0,2.5,280.0,100.0,True,scenario_total_aberrant,parsed,
RAW-FR-IFOP-02-031,first_round,Hypothèse Jordan Bardella / Marine Tondelier / Olivier Faure,Ifop,Éric Zemmour,35,35.0,3.5,280.0,100.0,True,scenario_total_aberrant,parsed,
RAW-FR-IFOP-02-031,first_round,Hypothèse Jordan Bardella / Marine Tondelier / Olivier Faure,Ifop,Autre,—,,,280.0,100.0,False,scenario_total_aberrant,not_tested,
RAW-FR-IFOP-02-032,first_round,Hypothèse Jordan Bardella / Autre / François Hollande,Ifop,Arlette Arthaud,15,15.0,1.5,136.0,100.0,True,scenario_total_aberrant,parsed,
RAW-FR-IFOP-02-032,first_round,Hypothèse Jordan Bardella / Autre / François Hollande,Ifop,François Hollande,11 Hollande (PS),11.0,,136.0,100.0,False,scenario_total_aberrant,technical_duplicate,repeated HTML colspan cell retained for traceability
RAW-FR-IFOP-02-032,first_round,Hypothèse Jordan Bardella / Autre / François Hollande,Ifop,Gabriel Attal,—,,,136.0,100.0,False,scenario_total_aberrant,not_tested,
RAW-FR-IFOP-02-032,first_round,Hypothèse Jordan Bardella / Autre / François Hollande,Ifop,Villepin,—,,,136.0,100.0,False,scenario_total_aberrant,not_tested,
RAW-FR-IFOP-02-032,first_round,Hypothèse Jordan Bardella / Autre / François Hollande,Ifop,Nicolas Dupont-Aignan,25,25.0,2.5,136.0,100.0,True,scenario_total_aberrant,parsed,
RAW-FR-IFOP-02-032,first_round,Hypothèse Jordan Bardella / Autre / François Hollande,Ifop,Autre,—,,,136.0,100.0,False,scenario_total_aberrant,not_tested,
RAW-FR-IFOP-02-033,first_round,Hypothèse Jordan Bardella / Raphaël Glucksmann / Autre,Ifop,Raphaël Glucksmann,12 Glucksmann,12.0,,100.0,100.0,False,technical_duplicate_excluded,technical_duplicate,repeated HTML colspan cell retained for traceability
RAW-FR-IFOP-02-033,first_round,Hypothèse Jordan Bardella / Raphaël Glucksmann / Autre,Ifop,Gabriel Attal,—,,,100.0,100.0,False,unchanged,not_tested,
RAW-FR-IFOP-02-033,first_round,Hypothèse Jordan Bardella / Raphaël Glucksmann / Autre,Ifop,Villepin,—,,,100.0,100.0,False,unchanged,not_tested,
RAW-FR-IFOP-02-033,first_round,Hypothèse Jordan Bardella / Raphaël Glucksmann / Autre,Ifop,Autre,—,,,100.0,100.0,False,unchanged,not_tested,
RAW-FR-HARRIS-INTERACTIVE-02-034,first_round,Hypothèse Jordan Bardella,Harris Interactive,Gabriel Attal,—,,,100.0,100.0,False,unchanged,not_tested,
RAW-FR-HARRIS-INTERACTIVE-02-034,first_round,Hypothèse Jordan Bardella,Harris Interactive,Villepin,—,,,100.0,100.0,False,unchanged,not_tested,
RAW-FR-HARRIS-INTERACTIVE-02-034,first_round,Hypothèse Jordan Bardella,Harris Interactive,Autre,—,,,100.0,100.0,False,unchanged,not_tested,
RAW-FR-HARRIS-INTERACTIVE-02-035,first_round,Hypothèse Jordan Bardella,Harris Interactive,Édouard Philippe,—,,,100.0,100.0,False,unchanged,not_tested,
RAW-FR-HARRIS-INTERACTIVE-02-035,first_round,Hypothèse Jordan Bardella,Harris Interactive,Villepin,—,,,100.0,100.0,False,unchanged,not_tested,
RAW-FR-HARRIS-INTERACTIVE-02-035,first_round,Hypothèse Jordan Bardella,Harris Interactive,Autre,—,,,100.0,100.0,False,unchanged,not_tested,
RAW-FR-HARRIS-INTERACTIVE-02-036,first_round,Hypothèse Marine Le Pen,Harris Interactive,Gabriel Attal,—,,,100.0,100.0,False,unchanged,not_tested,
RAW-FR-HARRIS-INTERACTIVE-02-036,first_round,Hypothèse Marine Le Pen,Harris Interactive,Villepin,—,,,100.0,100.0,False,unchanged,not_tested,
RAW-FR-HARRIS-INTERACTIVE-02-036,first_round,Hypothèse Marine Le Pen,Harris Interactive,Autre,—,,,100.0,100.0,False,unchanged,not_tested,
RAW-FR-HARRIS-INTERACTIVE-02-037,first_round,Hypothèse Marine Le Pen,Harris Interactive,Édouard Philippe,—,,,100.0,100.0,False,unchanged,not_tested,
RAW-FR-HARRIS-INTERACTIVE-02-037,first_round,Hypothèse Marine Le Pen,Harris Interactive,Villepin,—,,,100.0,100.0,False,unchanged,not_tested,
RAW-FR-HARRIS-INTERACTIVE-02-037,first_round,Hypothèse Marine Le Pen,Harris Interactive,Autre,—,,,100.0,100.0,False,unchanged,not_tested,
RAW-FR-HARRIS-INTERACTIVE-02-038,first_round,Hypothèse Jordan Bardella,Harris Interactive,Villepin,—,,,100.0,100.0,False,unchanged,not_tested,
RAW-FR-HARRIS-INTERACTIVE-02-038,first_round,Hypothèse Jordan Bardella,Harris Interactive,Autre,—,,,100.0,100.0,False,unchanged,not_tested,
RAW-FR-ODOXA-02-040,first_round,Scénario Édouard Philippe / Gabriel Attal / Jordan Bardella,Odoxa,Arlette Arthaud,05,5.0,0.5,127.0,100.0,True,scenario_total_aberrant,parsed,
RAW-FR-ODOXA-02-040,first_round,Scénario Édouard Philippe / Gabriel Attal / Jordan Bardella,Odoxa,Fabien Roussel,25,25.0,2.5,127.0,100.0,True,scenario_total_aberrant,parsed,
RAW-FR-ODOXA-02-040,first_round,Scénario Édouard Philippe / Gabriel Attal / Jordan Bardella,Odoxa,Gabriel Attal,—,,,127.0,100.0,False,scenario_total_aberrant,not_tested,
RAW-FR-ODOXA-02-040,first_round,Scénario Édouard Philippe / Gabriel Attal / Jordan Bardella,Odoxa,Villepin,—,,,127.0,100.0,False,scenario_total_aberrant,not_tested,
RAW-FR-ODOXA-02-040,first_round,Scénario Édouard Philippe / Gabriel Attal / Jordan Bardella,Odoxa,Autre,—,,,127.0,100.0,False,scenario_total_aberrant,not_tested,
RAW-FR-HARRIS-INTERACTIVE-02-042,first_round,Hypothèse Jordan Bardella,Harris Interactive,Gabriel Attal,—,,,100.0,100.0,False,unchanged,not_tested,
RAW-FR-HARRIS-INTERACTIVE-02-042,first_round,Hypothèse Jordan Bardella,Harris Interactive,Villepin,—,,,100.0,100.0,False,unchanged,not_tested,
RAW-FR-HARRIS-INTERACTIVE-02-042,first_round,Hypothèse Jordan Bardella,Harris Interactive,Autre,—,,,100.0,100.0,False,unchanged,not_tested,
RAW-FR-HARRIS-INTERACTIVE-02-043,first_round,Hypothèse Jordan Bardella,Harris Interactive,Édouard Philippe,—,,,100.0,100.0,False,unchanged,not_tested,
RAW-FR-HARRIS-INTERACTIVE-02-043,first_round,Hypothèse Jordan Bardella,Harris Interactive,Villepin,—,,,100.0,100.0,False,unchanged,not_tested,
RAW-FR-HARRIS-INTERACTIVE-02-043,first_round,Hypothèse Jordan Bardella,Harris Interactive,Autre,—,,,100.0,100.0,False,unchanged,not_tested,
RAW-FR-HARRIS-INTERACTIVE-02-044,first_round,Hypothèse Marine Le Pen,Harris Interactive,Gabriel Attal,—,,,100.0,100.0,False,unchanged,not_tested,
RAW-FR-HARRIS-INTERACTIVE-02-044,first_round,Hypothèse Marine Le Pen,Harris Interactive,Villepin,—,,,100.0,100.0,False,unchanged,not_tested,
RAW-FR-HARRIS-INTERACTIVE-02-044,first_round,Hypothèse Marine Le Pen,Harris Interactive,Autre,—,,,100.0,100.0,False,unchanged,not_tested,
RAW-FR-HARRIS-INTERACTIVE-02-045,first_round,Hypothèse Marine Le Pen,Harris Interactive,Édouard Philippe,—,,,100.0,100.0,False,unchanged,not_tested,
RAW-FR-HARRIS-INTERACTIVE-02-045,first_round,Hypothèse Marine Le Pen,Harris Interactive,Villepin,—,,,100.0,100.0,False,unchanged,not_tested,
RAW-FR-HARRIS-INTERACTIVE-02-045,first_round,Hypothèse Marine Le Pen,Harris Interactive,Autre,—,,,100.0,100.0,False,unchanged,not_tested,
RAW-FR-ELABE-02-047,first_round,Hypothèse Gabriel Attal / Jordan Bardella / Raphaël Glucksmann,Elabe,Arlette Arthaud,05,5.0,0.5,541.0,100.0,True,scenario_total_aberrant,parsed,
RAW-FR-ELABE-02-047,first_round,Hypothèse Gabriel Attal / Jordan Bardella / Raphaël Glucksmann,Elabe,Jean-Luc Mélenchon,105,105.0,10.5,541.0,100.0,True,scenario_total_aberrant,parsed,
RAW-FR-ELABE-02-047,first_round,Hypothèse Gabriel Attal / Jordan Bardella / Raphaël Glucksmann,Elabe,Marine Tondelier,45,45.0,4.5,541.0,100.0,True,scenario_total_aberrant,parsed,
RAW-FR-ELABE-02-047,first_round,Hypothèse Gabriel Attal / Jordan Bardella / Raphaël Glucksmann,Elabe,Raphaël Glucksmann,105,105.0,10.5,541.0,100.0,True,scenario_total_aberrant,parsed,
RAW-FR-ELABE-02-047,first_round,Hypothèse Gabriel Attal / Jordan Bardella / Raphaël Glucksmann,Elabe,Gabriel Attal,—,,,541.0,100.0,False,scenario_total_aberrant,not_tested,
RAW-FR-ELABE-02-047,first_round,Hypothèse Gabriel Attal / Jordan Bardella / Raphaël Glucksmann,Elabe,Édouard Philippe,205,205.0,20.5,541.0,100.0,True,scenario_total_aberrant,parsed,
RAW-FR-ELABE-02-047,first_round,Hypothèse Gabriel Attal / Jordan Bardella / Raphaël Glucksmann,Elabe,Nicolas Dupont-Aignan,25,25.0,2.5,541.0,100.0,True,scenario_total_aberrant,parsed,
RAW-FR-ELABE-02-047,first_round,Hypothèse Gabriel Attal / Jordan Bardella / Raphaël Glucksmann,Elabe,Autre,—,,,541.0,100.0,False,scenario_total_aberrant,not_tested,
RAW-FR-ELABE-02-048,first_round,Hypothèse Gabriel Attal / Marine Le Pen / Raphaël Glucksmann,Elabe,Arlette Arthaud,05,5.0,0.5,446.5,100.0,True,scenario_total_aberrant,parsed,
RAW-FR-ELABE-02-048,first_round,Hypothèse Gabriel Attal / Marine Le Pen / Raphaël Glucksmann,Elabe,Jean-Luc Mélenchon,115,115.0,11.5,446.5,100.0,True,scenario_total_aberrant,parsed,
RAW-FR-ELABE-02-048,first_round,Hypothèse Gabriel Attal / Marine Le Pen / Raphaël Glucksmann,Elabe,Fabien Roussel,35,35.0,3.5,446.5,100.0,True,scenario_total_aberrant,parsed,
RAW-FR-ELABE-02-048,first_round,Hypothèse Gabriel Attal / Marine Le Pen / Raphaël Glucksmann,Elabe,Raphaël Glucksmann,85,85.0,8.5,446.5,100.0,True,scenario_total_aberrant,parsed,
RAW-FR-ELABE-02-048,first_round,Hypothèse Gabriel Attal / Marine Le Pen / Raphaël Glucksmann,Elabe,Gabriel Attal,—,,,446.5,100.0,False,scenario_total_aberrant,not_tested,
RAW-FR-ELABE-02-048,first_round,Hypothèse Gabriel Attal / Marine Le Pen / Raphaël Glucksmann,Elabe,Villepin,25,25.0,2.5,446.5,100.0,True,scenario_total_aberrant,parsed,
RAW-FR-ELABE-02-048,first_round,Hypothèse Gabriel Attal / Marine Le Pen / Raphaël Glucksmann,Elabe,Bruno Retailleau,85,85.0,8.5,446.5,100.0,True,scenario_total_aberrant,parsed,
RAW-FR-ELABE-02-048,first_round,Hypothèse Gabriel Attal / Marine Le Pen / Raphaël Glucksmann,Elabe,Éric Zemmour,35,35.0,3.5,446.5,100.0,True,scenario_total_aberrant,parsed,
RAW-FR-ELABE-02-048,first_round,Hypothèse Gabriel Attal / Marine Le Pen / Raphaël Glucksmann,Elabe,Autre,—,,,446.5,100.0,False,scenario_total_aberrant,not_tested,
RAW-FR-ELABE-02-049,first_round,Hypothèse Gabriel Attal / Jordan Bardella / Marine Tondelier,Elabe,Marine Tondelier,45,45.0,4.5,392.5,100.0,True,scenario_total_aberrant,parsed,
RAW-FR-ELABE-02-049,first_round,Hypothèse Gabriel Attal / Jordan Bardella / Marine Tondelier,Elabe,Gabriel Attal,—,,,392.5,100.0,False,scenario_total_aberrant,not_tested,
RAW-FR-ELABE-02-049,first_round,Hypothèse Gabriel Attal / Jordan Bardella / Marine Tondelier,Elabe,Édouard Philippe,255,255.0,25.5,392.5,100.0,True,scenario_total_aberrant,parsed,
RAW-FR-ELABE-02-049,first_round,Hypothèse Gabriel Attal / Jordan Bardella / Marine Tondelier,Elabe,Bruno Retailleau,—,,,392.5,100.0,False,scenario_total_aberrant,not_tested,
RAW-FR-ELABE-02-049,first_round,Hypothèse Gabriel Attal / Jordan Bardella / Marine Tondelier,Elabe,Nicolas Dupont-Aignan,25,25.0,2.5,392.5,100.0,True,scenario_total_aberrant,parsed,
RAW-FR-ELABE-02-049,first_round,Hypothèse Gabriel Attal / Jordan Bardella / Marine Tondelier,Elabe,Autre,—,,,392.5,100.0,False,scenario_total_aberrant,not_tested,
RAW-FR-ELABE-02-050,first_round,Hypothèse Gabriel Attal / Marine Le Pen / Raphaël Glucksmann,Elabe,Fabien Roussel,25,25.0,2.5,361.0,100.0,True,scenario_total_aberrant,parsed,
RAW-FR-ELABE-02-050,first_round,Hypothèse Gabriel Attal / Marine Le Pen / Raphaël Glucksmann,Elabe,Raphaël Glucksmann,125,125.0,12.5,361.0,100.0,True,scenario_total_aberrant,parsed,
RAW-FR-ELABE-02-050,first_round,Hypothèse Gabriel Attal / Marine Le Pen / Raphaël Glucksmann,Elabe,Gabriel Attal,115,115.0,11.5,361.0,100.0,True,scenario_total_aberrant,parsed,
RAW-FR-ELABE-02-050,first_round,Hypothèse Gabriel Attal / Marine Le Pen / Raphaël Glucksmann,Elabe,Édouard Philippe,—,,,361.0,100.0,False,scenario_total_aberrant,not_tested,
RAW-FR-ELABE-02-050,first_round,Hypothèse Gabriel Attal / Marine Le Pen / Raphaël Glucksmann,Elabe,Nicolas Dupont-Aignan,25,25.0,2.5,361.0,100.0,True,scenario_total_aberrant,parsed,
RAW-FR-ELABE-02-050,first_round,Hypothèse Gabriel Attal / Marine Le Pen / Raphaël Glucksmann,Elabe,Autre,—,,,361.0,100.0,False,scenario_total_aberrant,not_tested,
RAW-FR-ELABE-02-051,first_round,Hypothèse Jordan Bardella / Raphaël Glucksmann / Marine Tondelier,Elabe,Arlette Arthaud,05,5.0,0.5,316.0,100.0,True,scenario_total_aberrant,parsed,
RAW-FR-ELABE-02-051,first_round,Hypothèse Jordan Bardella / Raphaël Glucksmann / Marine Tondelier,Elabe,Raphaël Glucksmann,125,125.0,12.5,316.0,100.0,True,scenario_total_aberrant,parsed,
RAW-FR-ELABE-02-051,first_round,Hypothèse Jordan Bardella / Raphaël Glucksmann / Marine Tondelier,Elabe,Édouard Philippe,—,,,316.0,100.0,False,scenario_total_aberrant,not_tested,
RAW-FR-ELABE-02-051,first_round,Hypothèse Jordan Bardella / Raphaël Glucksmann / Marine Tondelier,Elabe,Bruno Retailleau,85,85.0,8.5,316.0,100.0,True,scenario_total_aberrant,parsed,
RAW-FR-ELABE-02-051,first_round,Hypothèse Jordan Bardella / Raphaël Glucksmann / Marine Tondelier,Elabe,Nicolas Dupont-Aignan,25,25.0,2.5,316.0,100.0,True,scenario_total_aberrant,parsed,
RAW-FR-ELABE-02-051,first_round,Hypothèse Jordan Bardella / Raphaël Glucksmann / Marine Tondelier,Elabe,Autre,—,,,316.0,100.0,False,scenario_total_aberrant,not_tested,
RAW-FR-ELABE-02-052,first_round,Hypothèse Jordan Bardella / Raphaël Glucksmann / François Ruffin,Elabe,Édouard Philippe,—,,,289.0,100.0,False,scenario_total_aberrant,not_tested,
RAW-FR-ELABE-02-052,first_round,Hypothèse Jordan Bardella / Raphaël Glucksmann / François Ruffin,Elabe,Villepin,55,55.0,5.5,289.0,100.0,True,scenario_total_aberrant,parsed,
RAW-FR-ELABE-02-052,first_round,Hypothèse Jordan Bardella / Raphaël Glucksmann / François Ruffin,Elabe,Bruno Retailleau,95,95.0,9.5,289.0,100.0,True,scenario_total_aberrant,parsed,
RAW-FR-ELABE-02-052,first_round,Hypothèse Jordan Bardella / Raphaël Glucksmann / François Ruffin,Elabe,Nicolas Dupont-Aignan,25,25.0,2.5,289.0,100.0,True,scenario_total_aberrant,parsed,
RAW-FR-ELABE-02-052,first_round,Hypothèse Jordan Bardella / Raphaël Glucksmann / François Ruffin,Elabe,Éric Zemmour,35,35.0,3.5,289.0,100.0,True,scenario_total_aberrant,parsed,
RAW-FR-ELABE-02-052,first_round,Hypothèse Jordan Bardella / Raphaël Glucksmann / François Ruffin,Elabe,Autre,—,,,289.0,100.0,False,scenario_total_aberrant,not_tested,
RAW-FR-ODOXA-02-053,first_round,Scénario Édouard Philippe / Gabriel Attal / Jordan Bardella,Odoxa,Gabriel Attal,—,,,100.0,100.0,False,unchanged,not_tested,
RAW-FR-ODOXA-02-053,first_round,Scénario Édouard Philippe / Gabriel Attal / Jordan Bardella,Odoxa,Villepin,—,,,100.0,100.0,False,unchanged,not_tested,
RAW-FR-ODOXA-02-053,first_round,Scénario Édouard Philippe / Gabriel Attal / Jordan Bardella,Odoxa,Autre,—,,,100.0,100.0,False,unchanged,not_tested,
RAW-FR-ODOXA-02-054,first_round,Scénario Édouard Philippe / Gabriel Attal / Jordan Bardella,Odoxa,Gabriel Attal,—,,,100.0,100.0,False,unchanged,not_tested,
RAW-FR-ODOXA-02-054,first_round,Scénario Édouard Philippe / Gabriel Attal / Jordan Bardella,Odoxa,Villepin,—,,,100.0,100.0,False,unchanged,not_tested,
RAW-FR-ODOXA-02-054,first_round,Scénario Édouard Philippe / Gabriel Attal / Jordan Bardella,Odoxa,Bruno Retailleau,—,,,100.0,100.0,False,unchanged,not_tested,
RAW-FR-ODOXA-02-054,first_round,Scénario Édouard Philippe / Gabriel Attal / Jordan Bardella,Odoxa,Autre,—,,,100.0,100.0,False,unchanged,not_tested,
RAW-FR-HARRIS-INTERACTIVE-02-055,first_round,Scénario Édouard Philippe / Gabriel Attal / Jordan Bardella,Harris Interactive,Gabriel Attal,—,,,100.0,100.0,False,unchanged,not_tested,
RAW-FR-HARRIS-INTERACTIVE-02-055,first_round,Scénario Édouard Philippe / Gabriel Attal / Jordan Bardella,Harris Interactive,Villepin,—,,,100.0,100.0,False,unchanged,not_tested,
RAW-FR-HARRIS-INTERACTIVE-02-055,first_round,Scénario Édouard Philippe / Gabriel Attal / Jordan Bardella,Harris Interactive,Autre,—,,,100.0,100.0,False,unchanged,not_tested,
RAW-FR-HARRIS-INTERACTIVE-02-056,first_round,Scénario Édouard Philippe / Gabriel Attal / Jordan Bardella,Harris Interactive,Édouard Philippe,—,,,100.0,100.0,False,unchanged,not_tested,
RAW-FR-HARRIS-INTERACTIVE-02-056,first_round,Scénario Édouard Philippe / Gabriel Attal / Jordan Bardella,Harris Interactive,Villepin,—,,,100.0,100.0,False,unchanged,not_tested,
RAW-FR-HARRIS-INTERACTIVE-02-056,first_round,Scénario Édouard Philippe / Gabriel Attal / Jordan Bardella,Harris Interactive,Autre,—,,,100.0,100.0,False,unchanged,not_tested,
RAW-FR-IFOP-02-057,first_round,Hypothèse Gabriel Attal / Jordan Bardella / Raphaël Glucksmann,Ifop,Gabriel Attal,—,,,154.0,100.0,False,scenario_total_aberrant,not_tested,
RAW-FR-IFOP-02-057,first_round,Hypothèse Gabriel Attal / Jordan Bardella / Raphaël Glucksmann,Ifop,Villepin,35,35.0,3.5,154.0,100.0,True,scenario_total_aberrant,parsed,
RAW-FR-IFOP-02-057,first_round,Hypothèse Gabriel Attal / Jordan Bardella / Raphaël Glucksmann,Ifop,Nicolas Dupont-Aignan,25,25.0,2.5,154.0,100.0,True,scenario_total_aberrant,parsed,
RAW-FR-IFOP-02-057,first_round,Hypothèse Gabriel Attal / Jordan Bardella / Raphaël Glucksmann,Ifop,Autre,—,,,154.0,100.0,False,scenario_total_aberrant,not_tested,
RAW-FR-IFOP-02-058,first_round,Hypothèse Gabriel Attal / Marine Le Pen / Raphaël Glucksmann,Ifop,Gabriel Attal,—,,,100.0,100.0,False,unchanged,not_tested,
RAW-FR-IFOP-02-058,first_round,Hypothèse Gabriel Attal / Marine Le Pen / Raphaël Glucksmann,Ifop,Autre,—,,,100.0,100.0,False,unchanged,not_tested,
RAW-FR-IFOP-02-059,first_round,Hypothèse Gabriel Attal / Jordan Bardella / Raphaël Glucksmann,Ifop,Édouard Philippe,—,,,100.0,100.0,False,unchanged,not_tested,
