source_pdf,source_sha256,page,visual_row,y_center,word_count,row_text,cell_1,cell_2,cell_3,cell_4,cell_5,cell_6,cell_7,cell_8,cell_9,cell_10,cell_11,cell_12
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,6,21,194.142578125,1,dages.fr/n,dages.fr/n,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,6,22,201.642578125,1,otices/file,otices/file,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,6,23,205.142578125,2,18-20 juin,18-20 juin,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,6,24,209.142578125,16,s/notices/ 1 % 29 % 1 % — 1 % 22 % 6 % 34 %,s/notices/,1 %,29 %,1 %,—,1 %,22 %,6 %,34 %,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,6,25,212.642578125,1,2024,2024,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,6,26,216.642578125,1,2024/juin/,2024/juin/,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,6,27,224.142578125,1,9856-leg-i,9856-leg-i,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,6,28,231.642578125,1,fop-le-figa,fop-le-figa,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,6,29,239.142578125,1,ro-lfi-sud-r,ro-lfi-sud-r,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,6,30,246.642578125,1,adio-le-20,adio-le-20,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,6,31,254.142578125,1,-juin.pdf),-juin.pdf),,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,6,32,267.642578125,1,Cluster17,Cluster17,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,6,33,275.142578125,1,(http://ww,(http://ww,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,6,34,282.642578125,1,w.commis,w.commis,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,6,35,290.142578125,1,sion-des-s,sion-des-s,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,6,36,297.642578125,1,ondages.f,ondages.f,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,6,37,305.142578125,1,r/notices/fi,r/notices/fi,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,6,38,308.642578125,2,17-19 juin,17-19 juin,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,6,39,312.642578125,17,"les/notice 1 % 30 % 3 % — — 19 % 2,5 % 7 % 32 %",les/notice,1 %,30 %,3 %,—,—,19 %,"2,5 %",7 %,32 %,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,6,40,316.142578125,1,2024,2024,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,6,41,320.142578125,1,s/2024/jui,s/2024/jui,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,6,42,327.642578125,1,n/9862-le,n/9862-le,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,6,43,335.142578125,1,g-cluster-,g-cluster-,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,6,44,342.642578125,1,17-le-poin,17-le-poin,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,6,45,350.142578125,1,t-21-juin.p,t-21-juin.p,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,6,46,357.642578125,1,df),df),,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,6,47,371.142578125,2,Ifop (http,Ifop (http,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,6,48,378.642578125,1,s://www.if,s://www.if,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,6,49,386.142578125,1,op.com/w,op.com/w,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,6,50,393.642578125,3,p-content/ 14-17 juin,p-content/,14-17 juin,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,6,51,397.142578125,16,"1,5 % 28 % 3 % — — 18 % 2 % 5 % 4 %","1,5 %",28 %,3 %,—,—,18 %,2 %,5 %,4 %,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,6,52,401.142578125,2,uploads/2 2024,uploads/2,2024,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,6,53,408.642578125,1,024/06/12,024/06/12,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,6,54,416.142578125,1,0918-Rap,0918-Rap,,,,,,,,,,,
